food_id,food_name_original,food_name_normalized,source,source_url,category_original,category_normalized,water_g,energy_kcal,protein_g,fat_g,carbohydrate_g,fiber_g,ash_g,calcium_mg,phosphorus_mg,iron_mg,sodium_mg,potassium_mg,copper_mg,zinc_mg,retinol_mcg,beta_carotene_mcg,carotene_total_mcg,vitamin_a_mcg,vitamin_b1_mg,vitamin_b2_mg,niacin_mg,vitamin_c_mg,unit_basis,scraped_at,cleaned_at,missing_nutrient_count,completeness_score,notes,name_norm,magnesium_mg,magnesium_mg_source,magnesium_mg_confidence,sugars_total_g,sugars_total_g_source,sugars_total_g_confidence,saturated_fat_g,saturated_fat_g_source,saturated_fat_g_confidence,cholesterol_mg,cholesterol_mg_source,cholesterol_mg_confidence,vitamin_b6_mg,vitamin_b6_mg_source,vitamin_b6_mg_confidence,vitamin_b12_mcg,vitamin_b12_mcg_source,vitamin_b12_mcg_confidence
myfcd_0163,KARIPAP SARDIN,karipap sardin,MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R212032/0/20/0/0/0,Wheat flour based,wheat flour based,22.7,222.3533,8.1958,21.7995,29.9633,6.3605,1.185,3.597,81.8284,0.771,42.137100000000004,112.5,0.0001,0.462,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,11,0.5,"{""dg"":"""",""dc"":""""}",karipap sardin,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
myfcd_0164,"TRADITIONAL MALAYSIAN KUIH, CINNAMON ROLLS  (KUIH CEMPIANG)","traditional malaysian kuih, cinnamon rolls (kuih cempiang)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R212056/0/20/0/0/0,Wheat flour based,wheat flour based,38.105000000000004,222.3533,3.4000000000000004,5.3633,29.9633,3.0944,0.9833,11.9,64.44,0.53325,42.137100000000004,112.5,0.0001,0.44,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,22,0.0,"{""dg"":"""",""dc"":""""}",traditional malaysian kuih cinnamon rolls kuih cempiang,32.0977130977131,USDA_category_mean,0.2031,16.40905511811024,USDA_category_mean,0.2031,3.470831349206349,USDA_category_mean,0.2031,14.496688741721854,USDA_category_mean,0.2031,0.1068706896551724,USDA_category_mean,0.2031,0.1430875576036866,USDA_category_mean,0.2031
myfcd_0165,CARA BERLAUK,cara berlauk,MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R212057/0/20/0/0/0,Wheat flour based,wheat flour based,62.9,222.3533,5.6786,1.7472,29.9633,3.0944,0.75,1.8,50.5894,0.699,117.6,82.25,0.0001,0.425,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,10,0.5455,"{""dg"":"""",""dc"":""""}",cara berlauk,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
myfcd_0166,CARA MANIS,cara manis,MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R212058/0/20/0/0/0,Wheat flour based,wheat flour based,56.8,222.3533,4.7064,2.854,29.9633,3.6561,0.71,1.445,49.5338,0.726,42.137100000000004,73.15,0.0001,0.394,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,11,0.5,"{""dg"":"""",""dc"":""""}",cara manis,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
myfcd_0167,LEPAT LABU,lepat labu,MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R212071/0/20/0/0/0,Wheat flour based,wheat flour based,57.35,222.3533,3.0042,2.9802,29.9633,4.0681,0.9833,11.9,48.4252,0.53325,42.137100000000004,112.5,0.0001,0.44,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,17,0.2273,"{""dg"":"""",""dc"":""""}",lepat labu,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
myfcd_0168,"DESSERT, MOON CAKES RED BEAN","dessert, moon cakes red bean",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R212074/0/20/0/0/0,Wheat flour based,wheat flour based,38.105000000000004,222.3533,3.4000000000000004,5.3633,29.9633,3.0944,0.9833,11.9,64.44,0.53325,42.137100000000004,112.5,0.0001,0.44,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,22,0.0,"{""dg"":"""",""dc"":""""}",dessert moon cakes red bean,70.20994475138122,USDA_category_mean,0.2455,0.9388429752066116,USDA_category_mean,0.2455,0.4235747126436781,USDA_category_mean,0.2455,3.9820359281437128,USDA_category_mean,0.2455,0.2239111111111111,USDA_category_mean,0.2455,0.0151219512195121,USDA_category_mean,0.2455
myfcd_0169,ROTI JALA,roti jala,MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R212078/0/20/0/0/0,Wheat flour based,wheat flour based,53.7,222.3533,5.2011,3.3671,29.9633,3.4795,1.0,3.217,58.2924,0.885,241.2,68.64,0.0001,0.473,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,10,0.5455,"{""dg"":"""",""dc"":""""}",roti jala,32.0977130977131,USDA_category_mean,0.3787,16.40905511811024,USDA_category_mean,0.3787,3.470831349206349,USDA_category_mean,0.3787,14.496688741721854,USDA_category_mean,0.3787,0.1068706896551724,USDA_category_mean,0.3787,0.1430875576036866,USDA_category_mean,0.3787
myfcd_0170,"CAKE, CHEESE (KEK KEJU)","cake, cheese (kek keju)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R212084/0/20/0/0/0,Wheat flour based,wheat flour based,38.105000000000004,222.3533,3.4000000000000004,5.3633,29.9633,3.0944,0.9833,11.9,64.44,0.53325,42.137100000000004,112.5,0.0001,0.44,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,22,0.0,"{""dg"":"""",""dc"":""""}",cake cheese kek keju,15.0,USDA_direct_medium,0.4055,,USDA_direct_medium,0.4055,5.391,USDA_direct_medium,0.4055,85.0,USDA_direct_medium,0.4055,0.058,USDA_direct_medium,0.4055,0.34,USDA_direct_medium,0.4055
myfcd_0171,"CAKE, CHOCOLATE (KEK COKLAT)","cake, chocolate (kek coklat)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R212085/0/20/0/0/0,Wheat flour based,wheat flour based,38.105000000000004,222.3533,3.4000000000000004,5.3633,29.9633,3.0944,0.9833,11.9,64.44,0.53325,42.137100000000004,112.5,0.0001,0.44,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,22,0.0,"{""dg"":"""",""dc"":""""}",cake chocolate kek coklat,32.0977130977131,USDA_category_mean,0.2854,16.40905511811024,USDA_category_mean,0.2854,3.470831349206349,USDA_category_mean,0.2854,14.496688741721854,USDA_category_mean,0.2854,0.1068706896551724,USDA_category_mean,0.2854,0.1430875576036866,USDA_category_mean,0.2854
myfcd_0172,"DESSERT, HONEYCOMB CAKE (KEK GULA HANGUS)","dessert, honeycomb cake (kek gula hangus)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R212086/0/20/0/0/0,Wheat flour based,wheat flour based,38.105000000000004,222.3533,3.4000000000000004,5.3633,29.9633,3.0944,0.9833,11.9,64.44,0.53325,42.137100000000004,112.5,0.0001,0.44,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,22,0.0,"{""dg"":"""",""dc"":""""}",dessert honeycomb cake kek gula hangus,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
myfcd_0173,"DESSERT, LAYER CAKE (KEK LAPIS SARAWAK)","dessert, layer cake (kek lapis sarawak)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R212087/0/20/0/0/0,Wheat flour based,wheat flour based,19.51,429.0367,8.2833,25.57,41.4433,4.1133,1.08,11.9,64.44,0.53325,42.137100000000004,112.5,0.0001,0.44,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,15,0.3182,"{""dg"":"""",""dc"":""""}",dessert layer cake kek lapis sarawak,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
myfcd_0174,"PASTRY, DANISH","pastry, danish",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R212088/0/20/0/0/0,Wheat flour based,wheat flour based,38.105000000000004,222.3533,3.4000000000000004,5.3633,29.9633,3.0944,0.9833,11.9,64.44,0.53325,42.137100000000004,112.5,0.0001,0.44,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,22,0.0,"{""dg"":"""",""dc"":""""}",pastry danish,15.0,USDA_direct_high,0.8386,6.95,USDA_direct_high,0.8386,6.794,USDA_direct_high,0.8386,23.0,USDA_direct_high,0.8386,0.04,USDA_direct_high,0.8386,0.2,USDA_direct_high,0.8386
myfcd_0175,"PASTRY, PUFF, APPLE FILLING","pastry, puff, apple filling",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R212089/0/20/0/0/0,Wheat flour based,wheat flour based,20.4467,392.3233,5.4567,17.99,52.1467,2.97,0.99,11.9,64.44,0.53325,42.137100000000004,112.5,0.0001,0.44,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,15,0.3182,"{""dg"":"""",""dc"":""""}",pastry puff apple filling,16.0,USDA_direct_medium,0.5749,0.74,USDA_direct_medium,0.5749,9.643,USDA_direct_medium,0.5749,0.0,USDA_direct_medium,0.5749,0.021,USDA_direct_medium,0.5749,0.0,USDA_direct_medium,0.5749
myfcd_0176,"PASTRY, PUFF, CHOCOLATE FILLING","pastry, puff, chocolate filling",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R212090/0/20/0/0/0,Wheat flour based,wheat flour based,38.105000000000004,222.3533,3.4000000000000004,5.3633,29.9633,3.0944,0.9833,11.9,64.44,0.53325,42.137100000000004,112.5,0.0001,0.44,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,22,0.0,"{""dg"":"""",""dc"":""""}",pastry puff chocolate filling,16.0,USDA_direct_medium,0.6123,0.74,USDA_direct_medium,0.6123,9.643,USDA_direct_medium,0.6123,0.0,USDA_direct_medium,0.6123,0.021,USDA_direct_medium,0.6123,0.0,USDA_direct_medium,0.6123
myfcd_0177,"TRADITIONAL MALAYSIAN KUIH, MINI EGG SPONGE CAKE (BAHULU CERMAI)","traditional malaysian kuih, mini egg sponge cake (bahulu cermai)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R212091/0/20/0/0/0,Wheat flour based,wheat flour based,14.4433,359.0633,8.8867,5.6767,68.1067,2.0267,0.86,11.9,64.44,0.53325,42.137100000000004,112.5,0.0001,0.44,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,15,0.3182,"{""dg"":"""",""dc"":""""}",traditional malaysian kuih mini egg sponge cake bahulu cermai,32.0977130977131,USDA_category_mean,0.3122,16.40905511811024,USDA_category_mean,0.3122,3.470831349206349,USDA_category_mean,0.3122,14.496688741721854,USDA_category_mean,0.3122,0.1068706896551724,USDA_category_mean,0.3122,0.1430875576036866,USDA_category_mean,0.3122
myfcd_0178,"DESSERT, MOON CAKES PURE LOTUS","dessert, moon cakes pure lotus",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R212092/0/20/0/0/0,Wheat flour based,wheat flour based,38.105000000000004,222.3533,3.4000000000000004,5.3633,29.9633,3.0944,0.9833,11.9,64.44,0.53325,42.137100000000004,112.5,0.0001,0.44,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,22,0.0,"{""dg"":"""",""dc"":""""}",dessert moon cakes pure lotus,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
myfcd_0179,Koleh Kacang,koleh kacang,MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R213004/0/20/0/0/0,Legume based,legume based,53.9,222.3533,4.65,6.65,29.9633,10.5314,0.9833,11.9,84.9238,0.53325,42.137100000000004,112.5,0.0001,0.44,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,17,0.2273,,koleh kacang,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
myfcd_0180,"TRADITIONAL MALAYSIAN KUIH, FLOUR AND GHEE SUGAR BASED, SPHERE-SHAPED SWEETS (LADDU)","traditional malaysian kuih, flour and ghee sugar based, sphere-shaped sweets (laddu)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R213007/0/20/0/0/0,Legume based,legume based,38.105000000000004,222.3533,3.4000000000000004,5.3633,29.9633,3.0944,0.9833,11.9,64.44,0.53325,42.137100000000004,112.5,0.0001,0.44,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,22,0.0,"{""dg"":"""",""dc"":""""}",traditional malaysian kuih flour ghee sugar based sphere shaped sweets laddu,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
myfcd_0181,"TRADITIONAL MALAYSIAN KUIH, GLUTINOUS RICE BALLS IN COCONUT MILK (BADAK BERENDAM)","traditional malaysian kuih, glutinous rice balls in coconut milk (badak berendam)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R214002/0/20/0/0/0,Glutinous rice based,glutinous rice based,38.105000000000004,222.3533,3.4000000000000004,5.3633,29.9633,3.0944,0.9833,11.9,64.44,0.53325,42.137100000000004,112.5,0.0001,0.44,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,22,0.0,"{""dg"":"""",""dc"":""""}",traditional malaysian kuih glutinous rice balls coconut milk badak berendam,70.20994475138122,USDA_category_mean,0.2747,0.9388429752066116,USDA_category_mean,0.2747,0.4235747126436781,USDA_category_mean,0.2747,3.9820359281437128,USDA_category_mean,0.2747,0.2239111111111111,USDA_category_mean,0.2747,0.0151219512195121,USDA_category_mean,0.2747
myfcd_0182,"TRADITIONAL MALAYSIAN KUIH, GLUTINOUS RICE FLOUR AND COCONUT MILK BASED, BOILED PALM SUGAR TOFFEE-LIKE SWEET (DODOL)","traditional malaysian kuih, glutinous rice flour and coconut milk based, boiled palm sugar toffee-like sweet (dodol)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R214006/0/20/0/0/0,Glutinous rice based,glutinous rice based,38.105000000000004,222.3533,3.4000000000000004,5.3633,29.9633,3.0944,0.9833,11.9,64.44,0.53325,42.137100000000004,112.5,0.0001,0.44,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,22,0.0,"{""dg"":"""",""dc"":""""}",traditional malaysian kuih glutinous rice flour coconut milk based palm sugar toffee like sweet dodol,70.20994475138122,USDA_category_mean,0.2198,0.9388429752066116,USDA_category_mean,0.2198,0.4235747126436781,USDA_category_mean,0.2198,3.9820359281437128,USDA_category_mean,0.2198,0.2239111111111111,USDA_category_mean,0.2198,0.0151219512195121,USDA_category_mean,0.2198
myfcd_0183,"TRADITIONAL MALAYSIAN KUIH, SESAME BALLS (KUIH BOM)","traditional malaysian kuih, sesame balls (kuih bom)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R214010/0/20/0/0/0,Glutinous rice based,glutinous rice based,22.0153,335.3433,6.5433,11.59,51.2133,7.38,1.2567,11.9,64.44,0.53325,42.137100000000004,112.5,0.0001,0.44,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,15,0.3182,"{""dg"":"""",""dc"":""""}",traditional malaysian kuih sesame balls kuih bom,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
myfcd_0184,"TRADITIONAL MALAYSIAN KUIH, SWEET BLACK GLUTINOUS RICE DUMPLING STUFFED WITH GRATED COCONUT FILLING (KUIH KOCI PULUT HITAM)","traditional malaysian kuih, sweet black glutinous rice dumpling stuffed with grated coconut filling (kuih koci pulut hitam)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R214016/0/20/0/0/0,Glutinous rice based,glutinous rice based,38.105000000000004,222.3533,3.4000000000000004,5.3633,29.9633,3.0944,0.9833,11.9,64.44,0.53325,42.137100000000004,112.5,0.0001,0.44,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,22,0.0,"{""dg"":"""",""dc"":""""}",traditional malaysian kuih sweet black glutinous rice dumpling stuffed grated coconut filling kuih koci pulut hitam,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
myfcd_0185,"TRADITIONAL MALAYSIAN KUIH, SWEET FERMENTED GLUTINOUS RICE (TAPAI PULUT)","traditional malaysian kuih, sweet fermented glutinous rice (tapai pulut)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R214032/0/20/0/0/0,Glutinous rice based,glutinous rice based,38.105000000000004,222.3533,3.4000000000000004,5.3633,29.9633,3.0944,0.9833,11.9,64.44,0.53325,42.137100000000004,112.5,0.0001,0.44,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,22,0.0,"{""dg"":"""",""dc"":""""}",traditional malaysian kuih sweet fermented glutinous rice tapai pulut,70.20994475138122,USDA_category_mean,0.2917,0.9388429752066116,USDA_category_mean,0.2917,0.4235747126436781,USDA_category_mean,0.2917,3.9820359281437128,USDA_category_mean,0.2917,0.2239111111111111,USDA_category_mean,0.2917,0.0151219512195121,USDA_category_mean,0.2917
myfcd_0186,"TRADITIONAL MALAYSIAN KUIH, GLUTINUOS RICE FLOUR BASED STUFFED WITH GRATED COCONUT COATED WITH MUNG BEAN POWDER (KUIH TEPUNG GOMAK)","traditional malaysian kuih, glutinuos rice flour based stuffed with grated coconut coated with mung bean powder (kuih tepung gomak)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R214034/0/20/0/0/0,Glutinous rice based,glutinous rice based,38.105000000000004,222.3533,3.4000000000000004,5.3633,29.9633,3.0944,0.9833,11.9,64.44,0.53325,42.137100000000004,112.5,0.0001,0.44,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,22,0.0,"{""dg"":"""",""dc"":""""}",traditional malaysian kuih glutinuos rice flour based stuffed grated coconut coated mung bean powder kuih tepung gomak,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
myfcd_0187,Cakar Ayam,cakar ayam,MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R215003/0/20/0/0/0,Tuber based,tuber based,6.405,222.3533,1.0,17.05,29.9633,9.1488,0.9833,11.9,66.8311,0.53325,42.137100000000004,112.5,0.0001,0.44,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,17,0.2273,,cakar ayam,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
myfcd_0188,Keledek Goreng,keledek goreng,MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R215004/0/20/0/0/0,Tuber based,tuber based,47.85,222.3533,1.9,10.45,29.9633,6.5351,0.9833,11.9,47.3451,0.53325,42.137100000000004,112.5,0.0001,0.44,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,17,0.2273,,keledek,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
myfcd_0189,Samosa,samosa,MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R216012/0/20/0/0/0,Vegetables and fruits based,vegetables and fruits based,36.05,222.3533,5.4,17.5,29.9633,31.3147,0.9833,11.9,70.2386,0.53325,42.137100000000004,112.5,0.0001,0.44,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,17,0.2273,,samosa,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
myfcd_0190,"DESSERT, COCONUT MILK BASED, SWEET POTATOES AND TARO IN COCONUT MILK (BUBUR CHA CHA)","dessert, coconut milk based, sweet potatoes and taro in coconut milk (bubur cha cha)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R217005/0/20/0/0/0,Porridge and <i>pengat</i>,porridge and ipengat/i,33.8003,309.0475,2.54,5.61,65.89,2.5833,0.9467,11.9,64.44,0.53325,42.137100000000004,112.5,0.0001,0.44,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,15,0.3182,"{""dg"":"""",""dc"":""""}",dessert coconut milk based sweet potatoes taro coconut milk bubur cha cha,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
myfcd_0191,"DESSERT, CORN IN SWEETENED COCONUT MILK (BUBUR JAGUNG)","dessert, corn in sweetened coconut milk (bubur jagung)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R217007/0/20/0/0/0,Porridge and <i>pengat</i>,porridge and ipengat/i,47.451,213.3333,2.6233,4.2433,41.1633,3.2933,1.2267,11.9,64.44,0.53325,42.137100000000004,112.5,0.0001,0.44,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,15,0.3182,"{""dg"":"""",""dc"":""""}",dessert corn sweetened coconut milk bubur jagung,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
myfcd_0192,"DESSERT, BLACK GLUTINOUS RICE PORRIDGE (BUBUR PULUT HITAM)","dessert, black glutinous rice porridge (bubur pulut hitam)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R217021/0/20/0/0/0,Porridge and <i>pengat</i>,porridge and ipengat/i,44.835,271.7125,2.5767,4.17,58.9575,2.3767,0.7633,11.9,64.44,0.53325,42.137100000000004,112.5,0.0001,0.44,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,15,0.3182,"{""dg"":"""",""dc"":""""}",dessert black glutinous rice porridge bubur pulut hitam,70.20994475138122,USDA_category_mean,0.3333,0.9388429752066116,USDA_category_mean,0.3333,0.4235747126436781,USDA_category_mean,0.3333,3.9820359281437128,USDA_category_mean,0.3333,0.2239111111111111,USDA_category_mean,0.3333,0.0151219512195121,USDA_category_mean,0.3333
myfcd_0193,"DESSERT, SAGO PORRIDGE (BUBUR SAGU)","dessert, sago porridge (bubur sagu)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R217022/0/20/0/0/0,Porridge and <i>pengat</i>,porridge and ipengat/i,44.0077,240.3167,2.8533,4.4667,47.1767,0.92,0.5767,11.9,64.44,0.53325,42.137100000000004,112.5,0.0001,0.44,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,15,0.3182,"{""dg"":"""",""dc"":""""}",dessert sago porridge bubur sagu,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
myfcd_0194,"DESEERT, COCONUT MILK JELLY (AGAR-AGAR SANTAN)","deseert, coconut milk jelly (agar-agar santan)",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R218004/0/20/0/0/0,Miscellaneous,miscellaneous,38.105000000000004,222.3533,3.4000000000000004,5.3633,29.9633,3.0944,0.9833,11.9,64.44,0.53325,42.137100000000004,112.5,0.0001,0.44,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,22,0.0,"{""dg"":"""",""dc"":""""}",deseert coconut milk jelly agar agar santan,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
myfcd_0195,"DESSERT , CARAMEL PUDDING","dessert , caramel pudding",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R218007/0/20/0/0/0,Miscellaneous,miscellaneous,38.105000000000004,222.3533,3.4000000000000004,5.3633,29.9633,3.0944,0.9833,11.9,64.44,0.53325,42.137100000000004,112.5,0.0001,0.44,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,22,0.0,"{""dg"":"""",""dc"":""""}",dessert caramel pudding,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,,,not_matched,
myfcd_0196,"CREAM ROLL, VANILLA FLAVOUR","cream roll, vanilla flavour",MyFCD,https://myfcd.moh.gov.my/myfcdcurrent/index.php/site/detail_product/R218011/0/20/0/0/0,Miscellaneous,miscellaneous,28.2527,377.2325,6.86,20.7067,54.22,4.1533,1.0667,11.9,64.44,0.53325,42.137100000000004,112.5,0.0001,0.44,0.0,0.0,,,0.0717,0.09085,0.33665,2.575,per 100g,2026-07-01T04:14:10.551444Z,2026-07-01T04:14:10.551444Z,15,0.3182,"{""dg"":"""",""dc"":""""}",cream roll vanilla flavour,205.85,USDA_category_mean,0.3246,4.4195,USDA_category_mean,0.3246,1.9768548387096776,USDA_category_mean,0.3246,0.0,USDA_category_mean,0.3246,0.7262631578947368,USDA_category_mean,0.3246,0.0,USDA_category_mean,0.3246
